t,red_count,red_fraction,iou,recall,precision,sample_id
0.5400000000000001,0,0.0,0.0,0.0,0.0,14
0.5600000000000002,0,0.0,0.0,0.0,0.0,14
0.5800000000000002,0,0.0,0.0,0.0,0.0,14
0.6000000000000002,0,0.0,0.0,0.0,0.0,14
0.6200000000000002,0,0.0,0.0,0.0,0.0,14
0.6400000000000002,0,0.0,0.0,0.0,0.0,14
0.6600000000000003,0,0.0,0.0,0.0,0.0,14
0.6800000000000003,0,0.0,0.0,0.0,0.0,14
0.7000000000000003,155,0.037841796875,0.31958762886597936,0.31958762886597936,1.0,14
0.7200000000000003,485,0.118408203125,1.0,1.0,1.0,14
0.7400000000000003,485,0.118408203125,1.0,1.0,1.0,14
0.7600000000000003,485,0.118408203125,1.0,1.0,1.0,14
0.7800000000000004,485,0.118408203125,1.0,1.0,1.0,14
0.8000000000000004,485,0.118408203125,1.0,1.0,1.0,14
0.8200000000000004,485,0.118408203125,1.0,1.0,1.0,14
0.8400000000000004,485,0.118408203125,1.0,1.0,1.0,14
0.8600000000000004,485,0.118408203125,1.0,1.0,1.0,14
0.8800000000000004,485,0.118408203125,1.0,1.0,1.0,14
0.9000000000000005,485,0.118408203125,1.0,1.0,1.0,14
0.9200000000000005,485,0.118408203125,1.0,1.0,1.0,14
0.9400000000000005,485,0.118408203125,1.0,1.0,1.0,14
0.9600000000000005,485,0.118408203125,1.0,1.0,1.0,14
0.9800000000000005,485,0.118408203125,1.0,1.0,1.0,14
1.0000000000000004,485,0.118408203125,1.0,1.0,1.0,14
0.0,0,0.0,0.0,0.0,0.0,15
0.02,0,0.0,0.0,0.0,0.0,15
0.04,0,0.0,0.0,0.0,0.0,15
0.06,0,0.0,0.0,0.0,0.0,15
0.08,0,0.0,0.0,0.0,0.0,15
0.1,0,0.0,0.0,0.0,0.0,15
0.12000000000000001,0,0.0,0.0,0.0,0.0,15
0.14,0,0.0,0.0,0.0,0.0,15
0.16,0,0.0,0.0,0.0,0.0,15
0.18,0,0.0,0.0,0.0,0.0,15
0.19999999999999998,0,0.0,0.0,0.0,0.0,15
0.21999999999999997,0,0.0,0.0,0.0,0.0,15
0.23999999999999996,0,0.0,0.0,0.0,0.0,15
0.25999999999999995,0,0.0,0.0,0.0,0.0,15
0.27999999999999997,0,0.0,0.0,0.0,0.0,15
0.3,0,0.0,0.0,0.0,0.0,15
0.32,0,0.0,0.0,0.0,0.0,15
0.34,0,0.0,0.0,0.0,0.0,15
0.36000000000000004,0,0.0,0.0,0.0,0.0,15
0.38000000000000006,0,0.0,0.0,0.0,0.0,15
0.4000000000000001,0,0.0,0.0,0.0,0.0,15
0.4200000000000001,0,0.0,0.0,0.0,0.0,15
0.4400000000000001,0,0.0,0.0,0.0,0.0,15
0.46000000000000013,0,0.0,0.0,0.0,0.0,15
0.48000000000000015,0,0.0,0.0,0.0,0.0,15
0.5000000000000001,0,0.0,0.0,0.0,0.0,15
0.5200000000000001,0,0.0,0.0,0.0,0.0,15
0.5400000000000001,0,0.0,0.0,0.0,0.0,15
0.5600000000000002,0,0.0,0.0,0.0,0.0,15
0.5800000000000002,0,0.0,0.0,0.0,0.0,15
0.6000000000000002,0,0.0,0.0,0.0,0.0,15
0.6200000000000002,0,0.0,0.0,0.0,0.0,15
0.6400000000000002,0,0.0,0.0,0.0,0.0,15
0.6600000000000003,0,0.0,0.0,0.0,0.0,15
0.6800000000000003,0,0.0,0.0,0.0,0.0,15
0.7000000000000003,234,0.05712890625,0.19306930693069307,0.19306930693069307,1.0,15
0.7200000000000003,1212,0.2958984375,1.0,1.0,1.0,15
0.7400000000000003,1212,0.2958984375,1.0,1.0,1.0,15
0.7600000000000003,1212,0.2958984375,1.0,1.0,1.0,15
0.7800000000000004,1212,0.2958984375,1.0,1.0,1.0,15
0.8000000000000004,1212,0.2958984375,1.0,1.0,1.0,15
0.8200000000000004,1212,0.2958984375,1.0,1.0,1.0,15
0.8400000000000004,1212,0.2958984375,1.0,1.0,1.0,15
0.8600000000000004,1212,0.2958984375,1.0,1.0,1.0,15
0.8800000000000004,1212,0.2958984375,1.0,1.0,1.0,15
0.9000000000000005,1212,0.2958984375,1.0,1.0,1.0,15
0.9200000000000005,1212,0.2958984375,1.0,1.0,1.0,15
0.9400000000000005,1212,0.2958984375,1.0,1.0,1.0,15
0.9600000000000005,1212,0.2958984375,1.0,1.0,1.0,15
0.9800000000000005,1212,0.2958984375,1.0,1.0,1.0,15
1.0000000000000004,1212,0.2958984375,1.0,1.0,1.0,15
0.0,0,0.0,0.0,0.0,0.0,16
0.02,0,0.0,0.0,0.0,0.0,16
0.04,0,0.0,0.0,0.0,0.0,16
0.06,0,0.0,0.0,0.0,0.0,16
0.08,0,0.0,0.0,0.0,0.0,16
0.1,0,0.0,0.0,0.0,0.0,16
0.12000000000000001,0,0.0,0.0,0.0,0.0,16
0.14,0,0.0,0.0,0.0,0.0,16
0.16,0,0.0,0.0,0.0,0.0,16
0.18,0,0.0,0.0,0.0,0.0,16
0.19999999999999998,0,0.0,0.0,0.0,0.0,16
0.21999999999999997,0,0.0,0.0,0.0,0.0,16
0.23999999999999996,0,0.0,0.0,0.0,0.0,16
0.25999999999999995,0,0.0,0.0,0.0,0.0,16
0.27999999999999997,0,0.0,0.0,0.0,0.0,16
0.3,0,0.0,0.0,0.0,0.0,16
0.32,0,0.0,0.0,0.0,0.0,16
0.34,0,0.0,0.0,0.0,0.0,16
0.36000000000000004,0,0.0,0.0,0.0,0.0,16
0.38000000000000006,0,0.0,0.0,0.0,0.0,16
0.4000000000000001,0,0.0,0.0,0.0,0.0,16
0.4200000000000001,0,0.0,0.0,0.0,0.0,16
0.4400000000000001,0,0.0,0.0,0.0,0.0,16
0.46000000000000013,0,0.0,0.0,0.0,0.0,16
0.48000000000000015,0,0.0,0.0,0.0,0.0,16
0.5000000000000001,0,0.0,0.0,0.0,0.0,16
0.5200000000000001,0,0.0,0.0,0.0,0.0,16
0.5400000000000001,0,0.0,0.0,0.0,0.0,16
0.5600000000000002,0,0.0,0.0,0.0,0.0,16
0.5800000000000002,0,0.0,0.0,0.0,0.0,16
0.6000000000000002,0,0.0,0.0,0.0,0.0,16
0.6200000000000002,0,0.0,0.0,0.0,0.0,16
0.6400000000000002,0,0.0,0.0,0.0,0.0,16
0.6600000000000003,0,0.0,0.0,0.0,0.0,16
0.6800000000000003,0,0.0,0.0,0.0,0.0,16
0.7000000000000003,106,0.02587890625,0.15384615384615385,0.15384615384615385,1.0,16
0.7200000000000003,689,0.168212890625,1.0,1.0,1.0,16
0.7400000000000003,689,0.168212890625,1.0,1.0,1.0,16
0.7600000000000003,689,0.168212890625,1.0,1.0,1.0,16
0.7800000000000004,689,0.168212890625,1.0,1.0,1.0,16
0.8000000000000004,689,0.168212890625,1.0,1.0,1.0,16
0.8200000000000004,689,0.168212890625,1.0,1.0,1.0,16
0.8400000000000004,689,0.168212890625,1.0,1.0,1.0,16
0.8600000000000004,689,0.168212890625,1.0,1.0,1.0,16
0.8800000000000004,689,0.168212890625,1.0,1.0,1.0,16
0.9000000000000005,689,0.168212890625,1.0,1.0,1.0,16
0.9200000000000005,689,0.168212890625,1.0,1.0,1.0,16
0.9400000000000005,689,0.168212890625,1.0,1.0,1.0,16
0.9600000000000005,689,0.168212890625,1.0,1.0,1.0,16
0.9800000000000005,689,0.168212890625,1.0,1.0,1.0,16
1.0000000000000004,689,0.168212890625,1.0,1.0,1.0,16
0.0,0,0.0,0.0,0.0,0.0,17
0.02,0,0.0,0.0,0.0,0.0,17
0.04,0,0.0,0.0,0.0,0.0,17
0.06,0,0.0,0.0,0.0,0.0,17
0.08,0,0.0,0.0,0.0,0.0,17
0.1,0,0.0,0.0,0.0,0.0,17
0.12000000000000001,0,0.0,0.0,0.0,0.0,17
0.14,0,0.0,0.0,0.0,0.0,17
0.16,0,0.0,0.0,0.0,0.0,17
0.18,0,0.0,0.0,0.0,0.0,17
0.19999999999999998,0,0.0,0.0,0.0,0.0,17
0.21999999999999997,0,0.0,0.0,0.0,0.0,17
0.23999999999999996,0,0.0,0.0,0.0,0.0,17
0.25999999999999995,0,0.0,0.0,0.0,0.0,17
0.27999999999999997,0,0.0,0.0,0.0,0.0,17
0.3,0,0.0,0.0,0.0,0.0,17
0.32,0,0.0,0.0,0.0,0.0,17
0.34,0,0.0,0.0,0.0,0.0,17
0.36000000000000004,0,0.0,0.0,0.0,0.0,17
0.38000000000000006,0,0.0,0.0,0.0,0.0,17
0.4000000000000001,0,0.0,0.0,0.0,0.0,17
0.4200000000000001,0,0.0,0.0,0.0,0.0,17
0.4400000000000001,0,0.0,0.0,0.0,0.0,17
0.46000000000000013,0,0.0,0.0,0.0,0.0,17
0.48000000000000015,0,0.0,0.0,0.0,0.0,17
0.5000000000000001,0,0.0,0.0,0.0,0.0,17
0.5200000000000001,0,0.0,0.0,0.0,0.0,17
0.5400000000000001,0,0.0,0.0,0.0,0.0,17
0.5600000000000002,0,0.0,0.0,0.0,0.0,17
0.5800000000000002,0,0.0,0.0,0.0,0.0,17
0.6000000000000002,0,0.0,0.0,0.0,0.0,17
0.6200000000000002,0,0.0,0.0,0.0,0.0,17
0.6400000000000002,0,0.0,0.0,0.0,0.0,17
0.6600000000000003,0,0.0,0.0,0.0,0.0,17
0.6800000000000003,0,0.0,0.0,0.0,0.0,17
0.7000000000000003,118,0.02880859375,0.21973929236499068,0.21973929236499068,1.0,17
0.7200000000000003,537,0.131103515625,1.0,1.0,1.0,17
0.7400000000000003,537,0.131103515625,1.0,1.0,1.0,17
0.7600000000000003,537,0.131103515625,1.0,1.0,1.0,17
0.7800000000000004,537,0.131103515625,1.0,1.0,1.0,17
0.8000000000000004,537,0.131103515625,1.0,1.0,1.0,17
0.8200000000000004,537,0.131103515625,1.0,1.0,1.0,17
0.8400000000000004,537,0.131103515625,1.0,1.0,1.0,17
0.8600000000000004,537,0.131103515625,1.0,1.0,1.0,17
0.8800000000000004,537,0.131103515625,1.0,1.0,1.0,17
0.9000000000000005,537,0.131103515625,1.0,1.0,1.0,17
0.9200000000000005,537,0.131103515625,1.0,1.0,1.0,17
0.9400000000000005,537,0.131103515625,1.0,1.0,1.0,17
0.9600000000000005,537,0.131103515625,1.0,1.0,1.0,17
0.9800000000000005,537,0.131103515625,1.0,1.0,1.0,17
1.0000000000000004,537,0.131103515625,1.0,1.0,1.0,17
0.0,0,0.0,0.0,0.0,0.0,18
0.02,0,0.0,0.0,0.0,0.0,18
0.04,0,0.0,0.0,0.0,0.0,18
0.06,0,0.0,0.0,0.0,0.0,18
0.08,0,0.0,0.0,0.0,0.0,18
0.1,0,0.0,0.0,0.0,0.0,18
0.12000000000000001,0,0.0,0.0,0.0,0.0,18
0.14,0,0.0,0.0,0.0,0.0,18
0.16,0,0.0,0.0,0.0,0.0,18
0.18,0,0.0,0.0,0.0,0.0,18
0.19999999999999998,0,0.0,0.0,0.0,0.0,18
0.21999999999999997,0,0.0,0.0,0.0,0.0,18
0.23999999999999996,0,0.0,0.0,0.0,0.0,18
0.25999999999999995,0,0.0,0.0,0.0,0.0,18
0.27999999999999997,0,0.0,0.0,0.0,0.0,18
0.3,0,0.0,0.0,0.0,0.0,18
0.32,0,0.0,0.0,0.0,0.0,18
0.34,0,0.0,0.0,0.0,0.0,18
0.36000000000000004,0,0.0,0.0,0.0,0.0,18
0.38000000000000006,0,0.0,0.0,0.0,0.0,18
0.4000000000000001,0,0.0,0.0,0.0,0.0,18
0.4200000000000001,0,0.0,0.0,0.0,0.0,18
0.4400000000000001,0,0.0,0.0,0.0,0.0,18
0.46000000000000013,0,0.0,0.0,0.0,0.0,18
0.48000000000000015,0,0.0,0.0,0.0,0.0,18
0.5000000000000001,0,0.0,0.0,0.0,0.0,18
0.5200000000000001,0,0.0,0.0,0.0,0.0,18
0.5400000000000001,0,0.0,0.0,0.0,0.0,18
0.5600000000000002,0,0.0,0.0,0.0,0.0,18
0.5800000000000002,0,0.0,0.0,0.0,0.0,18
0.6000000000000002,0,0.0,0.0,0.0,0.0,18
0.6200000000000002,0,0.0,0.0,0.0,0.0,18
0.6400000000000002,0,0.0,0.0,0.0,0.0,18
0.6600000000000003,0,0.0,0.0,0.0,0.0,18
0.6800000000000003,0,0.0,0.0,0.0,0.0,18
0.7000000000000003,287,0.070068359375,0.2955715756951596,0.2955715756951596,1.0,18
0.7200000000000003,971,0.237060546875,1.0,1.0,1.0,18
0.7400000000000003,971,0.237060546875,1.0,1.0,1.0,18
0.7600000000000003,971,0.237060546875,1.0,1.0,1.0,18
0.7800000000000004,971,0.237060546875,1.0,1.0,1.0,18
0.8000000000000004,971,0.237060546875,1.0,1.0,1.0,18
0.8200000000000004,971,0.237060546875,1.0,1.0,1.0,18
0.8400000000000004,971,0.237060546875,1.0,1.0,1.0,18
0.8600000000000004,971,0.237060546875,1.0,1.0,1.0,18
0.8800000000000004,971,0.237060546875,1.0,1.0,1.0,18
0.9000000000000005,971,0.237060546875,1.0,1.0,1.0,18
0.9200000000000005,971,0.237060546875,1.0,1.0,1.0,18
0.9400000000000005,971,0.237060546875,1.0,1.0,1.0,18
0.9600000000000005,971,0.237060546875,1.0,1.0,1.0,18
0.9800000000000005,971,0.237060546875,1.0,1.0,1.0,18
1.0000000000000004,971,0.237060546875,1.0,1.0,1.0,18
0.0,0,0.0,0.0,0.0,0.0,19
0.02,0,0.0,0.0,0.0,0.0,19
0.04,0,0.0,0.0,0.0,0.0,19
0.06,0,0.0,0.0,0.0,0.0,19
0.08,0,0.0,0.0,0.0,0.0,19
0.1,0,0.0,0.0,0.0,0.0,19
0.12000000000000001,0,0.0,0.0,0.0,0.0,19
0.14,0,0.0,0.0,0.0,0.0,19
0.16,0,0.0,0.0,0.0,0.0,19
0.18,0,0.0,0.0,0.0,0.0,19
0.19999999999999998,0,0.0,0.0,0.0,0.0,19
0.21999999999999997,0,0.0,0.0,0.0,0.0,19
0.23999999999999996,0,0.0,0.0,0.0,0.0,19
0.25999999999999995,0,0.0,0.0,0.0,0.0,19
0.27999999999999997,0,0.0,0.0,0.0,0.0,19
0.3,0,0.0,0.0,0.0,0.0,19
0.32,0,0.0,0.0,0.0,0.0,19
0.34,0,0.0,0.0,0.0,0.0,19
0.36000000000000004,0,0.0,0.0,0.0,0.0,19
0.38000000000000006,0,0.0,0.0,0.0,0.0,19
0.4000000000000001,0,0.0,0.0,0.0,0.0,19
0.4200000000000001,0,0.0,0.0,0.0,0.0,19
0.4400000000000001,0,0.0,0.0,0.0,0.0,19
0.46000000000000013,0,0.0,0.0,0.0,0.0,19
0.48000000000000015,0,0.0,0.0,0.0,0.0,19
0.5000000000000001,0,0.0,0.0,0.0,0.0,19
0.5200000000000001,0,0.0,0.0,0.0,0.0,19
0.5400000000000001,0,0.0,0.0,0.0,0.0,19
0.5600000000000002,0,0.0,0.0,0.0,0.0,19
0.5800000000000002,0,0.0,0.0,0.0,0.0,19
0.6000000000000002,0,0.0,0.0,0.0,0.0,19
0.6200000000000002,0,0.0,0.0,0.0,0.0,19
0.6400000000000002,0,0.0,0.0,0.0,0.0,19
0.6600000000000003,0,0.0,0.0,0.0,0.0,19
0.6800000000000003,0,0.0,0.0,0.0,0.0,19
0.7000000000000003,253,0.061767578125,0.25249500998003993,0.25249500998003993,1.0,19
0.7200000000000003,1000,0.244140625,0.998003992015968,0.998003992015968,1.0,19
0.7400000000000003,1002,0.24462890625,1.0,1.0,1.0,19
0.7600000000000003,1002,0.24462890625,1.0,1.0,1.0,19
0.7800000000000004,1002,0.24462890625,1.0,1.0,1.0,19
0.8000000000000004,1002,0.24462890625,1.0,1.0,1.0,19
0.8200000000000004,1002,0.24462890625,1.0,1.0,1.0,19
0.8400000000000004,1002,0.24462890625,1.0,1.0,1.0,19
0.8600000000000004,1002,0.24462890625,1.0,1.0,1.0,19
0.8800000000000004,1002,0.24462890625,1.0,1.0,1.0,19
0.9000000000000005,1002,0.24462890625,1.0,1.0,1.0,19
0.9200000000000005,1002,0.24462890625,1.0,1.0,1.0,19
0.9400000000000005,1002,0.24462890625,1.0,1.0,1.0,19
0.9600000000000005,1002,0.24462890625,1.0,1.0,1.0,19
0.9800000000000005,1002,0.24462890625,1.0,1.0,1.0,19
1.0000000000000004,1002,0.24462890625,1.0,1.0,1.0,19
